----------- Test Dataset #1 -----------

--- As Tested At ---


,  


Date/Time Tested: 2021-03-15 15:30:43

--- Customer ---
Name     : UCR CE-CER Test  Vehicle
Address  : 
           ,  
Phone    : 

--- Vehicle ---
VIN           : 3AKJGBDV7FSGD9027
License Plate : 9E43660
Yr/Make/Model : 2014 / Freightliner / 


--- Test Data ---

Filter Mode : FIR
Filter Level: 60

        Time,       Time,   Distance,      Speed,   Fr Speed,   Rr Speed, Accelerati, Fr Acceler, Rr Acceler,   Dyno Cmd, Dyno Targe, Dyno Feedb, Dyno Outpu, Brake Feed, Brake Outp,  Brake Pos, FWD Wheelb, PAU Torque, Para Torqu, Accel Torq, Static Tor, Total Torq,  PAU Force, Para Force, Accel Forc, Static For, Total Forc,  PAU Power, Para Power, Accel Powe, Static Pow, Total Powe, WS Tempera, WS Pressur, WS Rel Hum, Primary Ab, Secondary 
       8.059,      8.059,      0.007,        8.1,          0,          0,        1.2,        0.0,        0.0,     3123.2,     3123.2,     3165.8,        1.7,        0.0,        0.0,        0.0,        0.0,       2939,        226,       4881,       3166,       8047,       1470,        113,       2625,       1583,       4024,         32,          2,         53,         34,         87,         50,       20.0,         60,     1348.1,     1393.5
       9.059,      9.059,      0.010,        7.8,          0,          0,       -0.5,        0.0,        0.0,      697.8,      697.8,     2341.1,        1.1,        0.0,        0.0,        0.0,        0.0,       2117,        224,      -2212,       2341,        130,       1059,        112,       -745,       1171,         65,         22,          2,        -23,         24,          1,         50,       20.0,         60,      944.7,      995.2
      10.059,     10.059,      0.012,        8.4,          0,          0,        1.1,        0.0,        0.0,     2585.0,     2585.0,     1729.1,        0.8,        0.0,        0.0,        0.0,        0.0,       1501,        228,       4556,       1729,       6285,        750,        114,       1176,        865,       3143,         17,          3,         53,         19,         72,         50,       20.0,         60,      640.7,      697.8
      11.059,     11.059,      0.014,       10.3,          0,          0,        2.0,        0.0,        0.0,     3995.7,     3995.7,     2750.8,        1.4,        0.0,        0.0,        0.0,        0.0,       2508,        243,       8108,       2751,      10859,       1254,        121,       3828,       1375,       5430,         35,          3,        112,         38,        150,         50,       20.0,         59,     1133.7,     1187.2
      12.059,     12.059,      0.018,       12.4,          0,          0,        2.1,        0.0,        0.0,     4496.5,     4496.5,     3628.6,        2.0,        0.0,        0.0,        0.0,        0.0,       3378,        251,       8822,       3629,      12450,       1689,        125,       4305,       1814,       6225,         56,          4,        146,         60,        207,         50,       20.0,         60,     1561.9,     1607.2
      13.059,     13.059,      0.022,       14.8,          0,          0,        2.5,        0.0,        0.0,     5118.6,     5118.6,     4329.8,        2.4,        0.0,        0.0,        0.0,        0.0,       4069,        260,      10091,       4330,      14421,       2035,        130,       4995,       2165,       7210,         81,          5,        200,         86,        286,         50,       20.0,         60,     1900.3,     1943.6
      14.059,     14.059,      0.026,       15.8,          0,          0,        0.3,        0.0,        0.0,     2402.0,     2402.0,     4140.9,        2.2,        0.0,        0.0,        0.0,        0.0,       3876,        265,       1381,       4141,       5522,       1938,        132,       1806,       2070,       2761,         82,          6,         29,         87,        116,         50,       20.0,         59,     1806.6,     1848.8
      15.059,     15.059,      0.030,       15.1,          0,          0,       -0.7,        0.0,        0.0,      602.1,      602.1,     2395.9,        1.1,        0.0,        0.0,        0.0,        0.0,       2135,        261,      -2733,       2396,       -337,       1068,        130,      -1337,       1198,       -169,         43,          5,        -55,         48,         -7,         50,       20.0,         59,      953.0,     1004.2
      16.059,     16.059,      0.034,       15.3,          0,          0,        0.7,        0.0,        0.0,     2085.5,     2085.5,     1651.3,        0.7,        0.0,        0.0,        0.0,        0.0,       1389,        262,       2849,       1651,       4500,        694,        131,        672,        826,       2250,         28,          5,         59,         34,         92,         50,       20.0,         59,      589.7,      639.8
      17.059,     17.059,      0.039,       16.5,          0,          0,        1.1,        0.0,        0.0,     2809.8,     2809.8,     2213.7,        1.1,        0.0,        0.0,        0.0,        0.0,       1945,        269,       4618,       2214,       6831,        972,        134,       2367,       1107,       3416,         43,          6,        102,         49,        150,         50,       20.0,         59,      861.9,      909.9
      18.059,     18.059,      0.043,       17.6,          0,          0,        1.2,        0.0,        0.0,     3081.0,     3081.0,     2591.4,        1.3,        0.0,        0.0,        0.0,        0.0,       2316,        275,       5090,       2591,       7681,       1158,        137,       2399,       1296,       3841,         54,          6,        120,         61,        181,         50,       20.0,         59,     1041.4,     1092.7
      19.059,     19.059,      0.049,       18.6,          0,          0,        0.8,        0.0,        0.0,     2556.6,     2556.6,     2836.7,        1.4,        0.0,        0.0,        0.0,        0.0,       2556,        280,       3098,       2837,       5934,       1278,        140,       1990,       1418,       2967,         64,          7,         77,         70,        147,         50,       20.0,         59,     1156.8,     1211.2
      20.059,     20.059,      0.054,       18.8,          0,          0,        0.1,        0.0,        0.0,     1573.3,     1573.3,     2394.8,        1.1,        0.0,        0.0,        0.0,        0.0,       2113,        282,        320,       2395,       2715,       1057,        141,        421,       1197,       1358,         53,          7,          8,         60,         68,         50,       20.0,         59,      941.0,      994.9
      21.059,     21.059,      0.059,       18.9,          0,          0,        0.1,        0.0,        0.0,     1424.0,     1424.0,     1852.7,        0.8,        0.0,        0.0,        0.0,        0.0,       1571,        282,        372,       1853,       2225,        785,        141,        108,        926,       1112,         40,          7,          9,         47,         56,         50,       20.0,         59,      678.3,      728.6
      22.059,     22.059,      0.064,       19.0,          0,          0,        0.1,        0.0,        0.0,     1415.2,     1415.2,     1581.8,        0.7,        0.0,        0.0,        0.0,        0.0,       1299,        283,        610,       1582,       2192,        650,        141,        252,        791,       1096,         33,          7,         16,         40,         56,         50,       20.0,         59,      544.9,      597.2
      23.059,     23.059,      0.070,       19.1,          0,          0,        0.1,        0.0,        0.0,     1301.8,     1301.8,     1436.5,        0.6,        0.0,        0.0,        0.0,        0.0,       1153,        283,        382,       1437,       1819,        577,        142,        228,        718,        909,         29,          7,         10,         37,         46,         50,       20.0,         59,      476.3,      523.5
      24.059,     24.059,      0.075,       19.2,          0,          0,        0.0,        0.0,        0.0,     1190.7,     1190.7,     1335.5,        0.5,        0.0,        0.0,        0.0,        0.0,       1052,        283,        118,       1336,       1454,        526,        142,        132,        668,        727,         27,          7,          3,         34,         37,         50,       20.0,         59,      424.1,      476.9
      25.059,     25.059,      0.080,       19.2,          0,          0,        0.0,        0.0,        0.0,     1171.5,     1171.5,     1259.8,        0.5,        0.0,        0.0,        0.0,        0.0,        976,        284,        129,       1260,       1389,        488,        142,         61,        630,        694,         25,          7,          3,         32,         36,         50,       20.0,         59,      388.7,      438.1
      26.059,     26.059,      0.085,       19.2,          0,          0,        0.0,        0.0,        0.0,     1169.5,     1169.5,     1191.5,        0.4,        0.0,        0.0,        0.0,        0.0,        908,        284,        190,       1191,       1382,        454,        142,         41,        596,        691,         23,          7,          5,         31,         35,         50,       20.0,         59,      353.7,      406.5
      27.059,     27.059,      0.091,       19.0,          0,          0,       -0.3,        0.0,        0.0,      727.8,      727.8,     1035.3,        0.3,        0.0,        0.0,        0.0,        0.0,        753,        283,      -1088,       1035,        -53,        376,        141,       -440,        518,        -26,         19,          7,        -28,         26,         -1,         50,       20.0,         59,      279.1,      330.0
      28.059,     28.059,      0.096,       18.5,          0,          0,       -0.6,        0.0,        0.0,      176.9,      176.9,      749.1,        0.2,        0.0,        0.0,        0.0,        0.0,        469,        280,      -2585,        749,      -1836,        235,        140,       -943,        375,       -918,         12,          7,        -64,         19,        -45,         50,       20.0,         59,      139.8,      192.6
      29.059,     29.059,      0.101,       17.5,          0,          0,       -1.2,        0.0,        0.0,     -755.1,     -755.1,      160.2,       -0.2,        0.0,        0.0,        0.0,        0.0,       -114,        274,      -5005,        160,      -4845,        -57,        137,      -2169,         80,      -2423,         -3,          6,       -117,          4,       -113,         50,       20.0,         59,     -153.1,      -90.6
      30.059,     30.059,      0.106,       16.0,          0,          0,       -1.7,        0.0,        0.0,    -1606.6,    -1606.6,     -571.8,       -0.7,        0.0,        0.0,        0.0,        0.0,       -838,        266,      -7007,       -572,      -7578,       -419,        133,      -3149,       -286,      -3789,        -18,          6,       -149,        -12,       -161,         50,       20.0,         59,     -526.4,     -447.3
      31.059,     31.059,      0.110,       13.8,          0,          0,       -2.3,        0.0,        0.0,    -2627.4,    -2627.4,    -1447.2,       -1.2,        0.0,        0.0,        0.0,        0.0,      -1703,        256,      -9406,      -1447,     -10853,       -852,        128,      -4421,       -724,      -5427,        -31,          5,       -173,        -27,       -200,         50,       20.0,         59,     -966.8,     -880.9
      32.059,     32.059,      0.113,       11.4,          0,          0,       -2.4,        0.0,        0.0,    -3084.3,    -3084.3,    -2279.0,       -1.7,        0.0,        0.0,        0.0,        0.0,      -2526,        247,     -10010,      -2279,     -12289,      -1263,        124,      -4957,      -1140,      -6144,        -38,          4,       -152,        -35,       -186,         50,       20.0,         59,    -1381.1,    -1297.2
      33.059,     33.059,      0.116,        9.1,          0,          0,       -2.2,        0.0,        0.0,    -2951.5,    -2951.5,    -2694.4,       -1.9,        0.0,        0.0,        0.0,        0.0,      -2929,        235,      -9117,      -2694,     -11812,      -1465,        117,      -4523,      -1347,      -5906,        -36,          3,       -111,        -33,       -143,         50,       20.0,         59,    -1589.6,    -1495.5
      34.059,     34.059,      0.118,        6.8,          0,          0,       -2.4,        0.0,        0.0,    -3264.3,    -3264.3,    -2980.7,       -2.1,        0.0,        0.0,        0.0,        0.0,      -3196,        215,      -9818,      -2981,     -12799,      -1598,        108,      -4923,      -1490,      -6399,        -29,          2,        -90,        -27,       -117,         50,       20.0,         59,    -1730.2,    -1624.6
      35.059,     35.059,      0.120,        4.6,          0,          0,       -2.3,        0.0,        0.0,    -3194.7,    -3194.7,    -3070.9,       -2.1,        0.0,        0.0,        0.0,        0.0,      -3272,        201,      -9477,      -3071,     -12548,      -1636,        100,      -4651,      -1535,      -6274,        -20,          1,        -57,        -19,        -76,         50,       20.0,         59,    -1756.7,    -1674.0
      36.059,     36.059,      0.121,        2.4,          0,          0,       -2.1,        0.0,        0.0,    -3016.8,    -3016.8,    -3166.9,       -2.2,        0.0,        0.0,        0.0,        0.0,      -3367,        200,      -8785,      -3167,     -11952,      -1684,        100,      -4520,      -1583,      -5976,        -11,          1,        -28,        -10,        -38,         50,       20.0,         59,    -1812.3,    -1715.0
      37.059,     37.059,      0.121,        0.4,          0,          0,       -2.7,        0.0,        0.0,    -3774.7,    -3774.7,    -3390.7,       -2.3,        0.0,        0.0,        0.0,        0.0,      -3591,        200,     -11032,      -3391,     -14423,      -1795,        100,      -5513,      -1695,      -7211,         -2,          0,         -6,         -2,         -8,         50,       20.0,         59,    -1913.3,    -1839.6
      38.059,     38.059,      0.121,        0.0,          0,          0,       -0.1,        0.0,        0.0,     -389.5,     -389.5,    -2701.8,       -1.6,        0.0,        0.0,        0.0,        0.0,      -2902,        200,       -517,      -2702,      -3219,      -1451,        100,       -944,      -1351,      -1609,          0,          0,          0,          0,          0,         50,       20.0,         59,    -1590.6,    -1467.6
      39.059,     39.059,      0.121,        0.1,          0,          0,        0.1,        0.0,        0.0,      441.9,      441.9,    -1189.1,       -0.6,        0.0,        0.0,        0.0,        0.0,      -1389,        200,        540,      -1189,       -649,       -695,        100,         99,       -595,       -325,          0,          0,          0,          0,          0,         50,       20.0,         59,     -829.2,     -701.9
      40.059,     40.059,      0.121,        0.8,          0,          0,        1.0,        0.0,        0.0,     2146.7,     2146.7,      902.8,        0.2,        0.0,        0.0,        0.0,        0.0,        703,        200,       4016,        903,       4919,        351,        100,       1562,        451,       2459,          1,          0,          5,          1,          6,         50,       20.0,         59,      249.0,      306.3
      41.059,     41.059,      0.122,        3.3,          0,          0,        2.2,        0.0,        0.0,     4136.6,     4136.6,     2337.6,        1.2,        0.0,        0.0,        0.0,        0.0,       2137,        200,       9072,       2338,      11409,       1069,        100,       4745,       1169,       5705,          9,          1,         39,         10,         49,         50,       20.0,         59,      953.3,     1006.2
      42.059,     42.059,      0.123,        5.0,          0,          0,        1.9,        0.0,        0.0,     4051.9,     4051.9,     3151.2,        1.7,        0.0,        0.0,        0.0,        0.0,       2949,        202,       7968,       3151,      11119,       1475,        101,       3656,       1576,       5560,         20,          1,         54,         21,         75,         50,       20.0,         59,     1355.4,     1395.9
      43.059,     43.059,      0.125,        7.1,          0,          0,        2.1,        0.0,        0.0,     4445.5,     4445.5,     3858.5,        2.1,        0.0,        0.0,        0.0,        0.0,       3641,        218,       8523,       3859,      12381,       1820,        109,       4302,       1929,       6191,         35,          2,         81,         37,        117,         50,       20.0,         59,     1692.1,     1733.5
      44.059,     44.059,      0.127,        8.8,          0,          0,        1.3,        0.0,        0.0,     3559.6,     3559.6,     4075.7,        2.2,        0.0,        0.0,        0.0,        0.0,       3844,        232,       5387,       4076,       9463,       1922,        116,       3456,       2038,       4732,         45,          3,         63,         48,        110,         50,       20.0,         59,     1791.6,     1832.5
      45.059,     45.059,      0.130,        8.6,          0,          0,        0.0,        0.0,        0.0,     1541.0,     1541.0,     2883.4,        1.4,        0.0,        0.0,        0.0,        0.0,       2653,        230,        -11,       2883,       2872,       1327,        115,       -343,       1442,       1436,         30,          3,          1,         33,         34,         50,       20.0,         59,     1208.7,     1254.0
      46.059,     46.059,      0.132,       10.8,          0,          0,        2.4,        0.0,        0.0,     4689.5,     4689.5,     3166.6,        1.7,        0.0,        0.0,        0.0,        0.0,       2922,        245,       9951,       3167,      13117,       1461,        122,       4423,       1583,       6559,         42,          4,        142,         46,        188,         50,       20.0,         59,     1339.0,     1385.6
      47.059,     47.059,      0.136,       11.8,          0,          0,        0.2,        0.0,        0.0,     2051.6,     2051.6,     3548.7,        1.9,        0.0,        0.0,        0.0,        0.0,       3300,        249,        931,       3549,       4479,       1650,        124,       1879,       1774,       2240,         52,          4,         15,         56,         71,         50,       20.0,         59,     1524.5,     1569.1
      48.059,     48.059,      0.139,       12.5,          0,          0,        1.7,        0.0,        0.0,     3593.1,     3593.1,     2674.8,        1.3,        0.0,        0.0,        0.0,        0.0,       2423,        251,       6822,       2675,       9497,       1212,        126,       1926,       1337,       4748,         41,          4,        116,         45,        161,         50,       20.0,         59,     1096.4,     1142.0
      49.059,     49.059,      0.143,       15.1,          0,          0,        2.5,        0.0,        0.0,     5055.7,     5055.7,     3745.9,        2.1,        0.0,        0.0,        0.0,        0.0,       3485,        261,      10464,       3746,      14210,       1742,        131,       5133,       1873,       7105,         70,          5,        210,         75,        285,         50,       20.0,         59,     1616.4,     1657.1
      50.059,     50.059,      0.147,       15.7,          0,          0,       -0.1,        0.0,        0.0,     1764.4,     1764.4,     3664.3,        1.9,        0.0,        0.0,        0.0,        0.0,       3400,        264,       -222,       3664,       3442,       1700,        132,       1122,       1832,       1721,         71,          6,         -4,         77,         73,         50,       20.0,         59,     1573.2,     1617.9
      51.059,     51.059,      0.151,       15.4,          0,          0,        0.2,        0.0,        0.0,     1704.1,     1704.1,     2227.4,        1.0,        0.0,        0.0,        0.0,        0.0,       1965,        263,       1024,       2227,       3251,        982,        131,       -284,       1114,       1626,         40,          5,         22,         46,         68,         50,       20.0,         59,      871.4,      919.5
      52.059,     52.059,      0.156,       15.2,          0,          0,       -0.6,        0.0,        0.0,      467.8,      467.8,     1686.0,        0.7,        0.0,        0.0,        0.0,        0.0,       1424,        262,      -2466,       1686,       -780,        712,        131,       -680,        843,       -390,         29,          5,        -50,         34,        -16,         50,       20.0,         59,      605.9,      658.1
      53.059,     53.059,      0.160,       15.6,          0,          0,        1.1,        0.0,        0.0,     2456.2,     2456.2,     1288.4,        0.5,        0.0,        0.0,        0.0,        0.0,       1025,        264,       4415,       1288,       5704,        512,        132,       1039,        644,       2852,         21,          5,         93,         27,        119,         50,       20.0,         59,      410.1,      464.1
      54.059,     54.059,      0.164,       17.2,          0,          0,        1.7,        0.0,        0.0,     3635.3,     3635.3,     2376.5,        1.2,        0.0,        0.0,        0.0,        0.0,       2104,        273,       7128,       2377,       9504,       1052,        136,       3343,       1188,       4752,         48,          6,        164,         55,        219,         50,       20.0,         59,      940.4,      986.3
      55.059,     55.059,      0.169,       19.3,          0,          0,        2.2,        0.0,        0.0,     4560.6,     4560.6,     3370.0,        1.8,        0.0,        0.0,        0.0,        0.0,       3086,        284,       9087,       3370,      12457,       1543,        142,       4312,       1685,       6229,         79,          7,        234,         87,        321,         50,       20.0,         59,     1420.6,     1464.0
      56.059,     56.059,      0.175,       20.2,          0,          0,        0.6,        0.0,        0.0,     2538.6,     2538.6,     3480.0,        1.8,        0.0,        0.0,        0.0,        0.0,       3191,        289,       2339,       3480,       5819,       1596,        144,       1682,       1740,       2910,         86,          8,         63,         94,        157,         50,       20.0,         59,     1470.9,     1516.3
      57.059,     57.059,      0.181,       20.5,          0,          0,        0.2,        0.0,        0.0,     1876.8,     1876.8,     2727.1,        1.3,        0.0,        0.0,        0.0,        0.0,       2437,        290,        919,       2727,       3646,       1218,        145,        592,       1364,       1823,         67,          8,         25,         74,        100,         50,       20.0,         59,     1101.1,     1150.3
      58.059,     58.059,      0.186,       20.2,          0,          0,       -0.3,        0.0,        0.0,     1010.2,     1010.2,     1904.4,        0.8,        0.0,        0.0,        0.0,        0.0,       1615,        289,      -1080,       1904,        824,        808,        145,       -446,        952,        412,         44,          8,        -29,         51,         22,         50,       20.0,         59,      698.3,      751.9
      59.059,     59.059,      0.192,       20.1,          0,          0,       -0.2,        0.0,        0.0,      982.6,      982.6,     1377.8,        0.5,        0.0,        0.0,        0.0,        0.0,       1089,        289,       -638,       1378,        740,        545,        144,       -332,        689,        370,         29,          8,        -17,         37,         20,         50,       20.0,         59,      442.0,      495.3
      60.059,     60.059,      0.198,       20.1,          0,          0,        0.1,        0.0,        0.0,     1222.9,     1222.9,     1200.4,        0.4,        0.0,        0.0,        0.0,        0.0,        912,        289,        324,       1200,       1524,        456,        144,        -15,        600,        762,         24,          8,          9,         32,         41,         50,       20.0,         59,      359.3,      404.9
      61.059,     61.059,      0.203,       20.3,          0,          0,        0.2,        0.0,        0.0,     1407.6,     1407.6,     1280.2,        0.5,        0.0,        0.0,        0.0,        0.0,        991,        290,        840,       1280,       2120,        495,        145,        444,        640,       1060,         27,          8,         23,         35,         57,         50,       20.0,         59,      394.3,      446.8
      62.059,     62.059,      0.209,       20.5,          0,          0,        0.2,        0.0,        0.0,     1406.4,     1406.4,     1367.9,        0.5,        0.0,        0.0,        0.0,        0.0,       1077,        291,        740,       1368,       2108,        539,        145,        371,        684,       1054,         29,          8,         20,         37,         58,         50,       20.0,         59,      436.9,      488.8
      63.059,     63.059,      0.215,       20.6,          0,          0,        0.1,        0.0,        0.0,     1365.0,     1365.0,     1364.5,        0.5,        0.0,        0.0,        0.0,        0.0,       1073,        291,        604,       1364,       1968,        537,        146,        282,        682,        984,         30,          8,         17,         38,         54,         50,       20.0,         59,      438.0,      483.6
      64.059,     64.059,      0.220,       20.8,          0,          0,        0.1,        0.0,        0.0,     1316.5,     1316.5,     1349.5,        0.5,        0.0,        0.0,        0.0,        0.0,       1058,        292,        455,       1350,       1805,        529,        146,        257,        675,        902,         29,          8,         13,         37,         50,         50,       20.0,         59,      427.6,      478.8
      65.059,     65.059,      0.226,       21.0,          0,          0,        0.2,        0.0,        0.0,     1444.7,     1444.7,     1372.9,        0.5,        0.0,        0.0,        0.0,        0.0,       1080,        293,        843,       1373,       2216,        540,        146,        373,        686,       1108,         30,          8,         24,         38,         62,         50,       20.0,         59,      437.3,      491.0
      66.059,     66.059,      0.232,       21.1,          0,          0,        0.2,        0.0,        0.0,     1395.2,     1395.2,     1403.2,        0.6,        0.0,        0.0,        0.0,        0.0,       1110,        294,        645,       1403,       2048,        555,        147,        381,        702,       1024,         31,          8,         18,         40,         58,         50,       20.0,         59,      454.7,      502.3
      67.059,     67.059,      0.238,       21.2,          0,          0,        0.0,        0.0,        0.0,     1136.6,     1136.6,     1380.8,        0.5,        0.0,        0.0,        0.0,        0.0,       1087,        294,       -180,       1381,       1200,        543,        147,        122,        690,        600,         31,          8,         -5,         39,         34,         50,       20.0,         59,      442.2,      492.6
      68.059,     68.059,      0.244,       20.8,          0,          0,       -0.4,        0.0,        0.0,      620.4,      620.4,     1003.9,        0.3,        0.0,        0.0,        0.0,        0.0,        712,        292,      -1474,       1004,       -470,        356,        146,       -687,        502,       -235,         20,          8,        -41,         28,        -13,         50,       20.0,         59,      258.9,      310.3
      69.059,     69.059,      0.249,       19.6,          0,          0,       -1.6,        0.0,        0.0,    -1133.1,    -1133.1,      304.7,       -0.2,        0.0,        0.0,        0.0,        0.0,         19,        286,      -6456,        305,      -6151,         10,        143,      -2748,        152,      -3075,          1,          7,       -168,          8,       -160,         50,       20.0,         59,      -86.2,      -25.2
      70.059,     70.059,      0.254,       18.1,          0,          0,       -1.4,        0.0,        0.0,    -1220.6,    -1220.6,     -579.0,       -0.7,        0.0,        0.0,        0.0,        0.0,       -857,        278,      -5807,       -579,      -6386,       -428,        139,      -2942,       -289,      -3193,        -21,          7,       -140,        -14,       -154,         50,       20.0,         59,     -532.4,     -460.4
      71.059,     71.059,      0.259,       16.1,          0,          0,       -2.0,        0.0,        0.0,    -2233.4,    -2233.4,    -1322.7,       -1.1,        0.0,        0.0,        0.0,        0.0,      -1589,        267,      -8308,      -1323,      -9631,       -795,        133,      -4078,       -661,      -4815,        -34,          6,       -179,        -28,       -207,         50,       20.0,         59,     -905.9,     -826.8
      72.059,     72.059,      0.263,       13.8,          0,          0,       -2.4,        0.0,        0.0,    -2916.9,    -2916.9,    -2057.5,       -1.6,        0.0,        0.0,        0.0,        0.0,      -2314,        256,      -9742,      -2057,     -11800,      -1157,        128,      -4732,      -1029,      -5900,        -43,          5,       -179,        -38,       -217,         50,       20.0,         59,    -1271.5,    -1192.2
      73.059,     73.059,      0.267,       11.6,          0,          0,       -2.0,        0.0,        0.0,    -2679.1,    -2679.1,    -2582.3,       -1.9,        0.0,        0.0,        0.0,        0.0,      -2830,        248,      -8388,      -2582,     -10970,      -1415,        124,      -4481,      -1291,      -5485,        -44,          4,       -131,        -40,       -171,         50,       20.0,         60,    -1534.4,    -1450.9
      74.059,     74.059,      0.270,        9.9,          0,          0,       -1.5,        0.0,        0.0,    -2011.1,    -2011.1,    -2567.1,       -1.8,        0.0,        0.0,        0.0,        0.0,      -2808,        241,      -6186,      -2567,      -8753,      -1404,        120,      -3561,      -1284,      -4377,        -37,          3,        -82,        -34,       -116,         50,       20.0,         59,    -1527.4,    -1435.4
      75.059,     75.059,      0.272,        7.9,          0,          0,       -2.2,        0.0,        0.0,    -2876.4,    -2876.4,    -2443.4,       -1.8,        0.0,        0.0,        0.0,        0.0,      -2668,        225,      -9104,      -2443,     -11547,      -1334,        112,      -4191,      -1222,      -5773,        -28,          2,        -96,        -26,       -122,         50,       20.0,         60,    -1454.3,    -1367.1
      76.059,     76.059,      0.274,        6.1,          0,          0,       -1.8,        0.0,        0.0,    -2439.9,    -2439.9,    -2553.2,       -1.8,        0.0,        0.0,        0.0,        0.0,      -2762,        209,      -7544,      -2553,     -10097,      -1381,        105,      -3740,      -1277,      -5048,        -22,          2,        -60,        -21,        -81,         50,       20.0,         60,    -1497.4,    -1419.1
      77.059,     77.059,      0.275,        3.9,          0,          0,       -1.9,        0.0,        0.0,    -2621.4,    -2621.4,    -2693.3,       -1.9,        0.0,        0.0,        0.0,        0.0,      -2894,        200,      -7976,      -2693,     -10670,      -1447,        100,      -4553,      -1347,      -5335,        -15,          1,        -42,        -14,        -56,         50,       20.0,         60,    -1570.2,    -1479.0
