----------- Test Dataset #1 -----------

--- As Tested At ---


,  


Date/Time Tested: 2021-03-15 13:43:19

--- Customer ---
Name     : UCR CE-CER Test  Vehicle
Address  : 
           ,  
Phone    : 

--- Vehicle ---
VIN           : 3AKJGBDV7FSGD9027
License Plate :   9E43660
Yr/Make/Model : 2014 / Freightliner / 


--- Test Data ---

Filter Mode : FIR
Filter Level: 60

        Time,       Time,   Distance,      Speed,   Fr Speed,   Rr Speed, Accelerati, Fr Acceler, Rr Acceler,   Dyno Cmd, Dyno Targe, Dyno Feedb, Dyno Outpu, Brake Feed, Brake Outp,  Brake Pos, FWD Wheelb, PAU Torque, Para Torqu, Accel Torq, Static Tor, Total Torq,  PAU Force, Para Force, Accel Forc, Static For, Total Forc,  PAU Power, Para Power, Accel Powe, Static Pow, Total Powe, WS Tempera, WS Pressur, WS Rel Hum, Primary Ab, Secondary 
     Seconds,    Seconds,      Miles,        MPH,        MPH,        MPH,    MPH/Sec,    MPH/Sec,    MPH/Sec,        ???,        ???,        ???,      Volts,        ???,      Volts,          %,     Inches,     Ft-Lbs,     Ft-Lbs,     Ft-Lbs,     Ft-Lbs,     Ft-Lbs,        Lbs,        Lbs,        Lbs,        Lbs,        Lbs,         HP,         HP,         HP,         HP,         HP,      Deg F,       InHg,          %,     Ft Lbs,     Ft Lbs
       Run #,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1
       0.056,      0.056,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      734.5,      734.5,      306.8,        0.0,        0.0,        0.0,        0.0,        0.0,        107,        200,          0,        307,        307,         53,        100,          0,        153,        153,          0,          0,          0,          0,          0,         52,       20.0,         77,      -29.4,        7.0
       1.056,      1.056,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      741.2,      741.2,      328.4,        0.2,        0.0,        0.0,        0.0,        0.0,        128,        200,          0,        328,        328,         64,        100,          0,        164,        164,          0,          0,          0,          0,          0,         52,       20.0,         77,      -24.7,       23.7
       2.056,      2.056,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      923.3,      923.3,      923.5,        0.3,        0.0,        0.0,        0.0,        0.0,        723,        200,          0,        923,        923,        362,        100,          0,        462,        462,          0,          0,          0,          0,          0,         52,       20.0,         77,      219.5,      361.1
       3.056,      3.056,      0.000,        0.1,          0,          0,        0.0,        0.0,        0.0,     1207.3,     1207.3,     1851.1,        0.2,        0.0,        0.0,        0.0,        0.0,       1651,        200,          0,       1851,       1851,        825,        100,          0,        926,        926,          0,          0,          0,          0,          0,         52,       20.0,         78,      649.0,      836.5
       4.056,      4.056,      0.000,        0.8,          0,          0,        0.3,        0.0,        0.0,     1529.3,     1529.3,     1470.0,       -0.1,        0.0,        0.0,        0.0,        0.0,       1270,        200,       1432,       1470,       2902,        635,        100,        345,        735,       1451,          1,          0,          2,          1,          4,         52,       20.0,         78,      366.1,      748.4
       5.056,      5.056,      0.001,        2.5,          0,          0,        1.7,        0.0,        0.0,     3119.4,     3119.4,     1243.6,        0.5,        0.0,        0.0,        0.0,        0.0,       1043,        200,       6847,       1244,       8091,        522,        100,       2969,        622,       4045,          4,          1,         24,          4,         28,         52,       20.0,         78,      410.8,      481.8
       6.056,      6.056,      0.002,        4.3,          0,          0,        1.6,        0.0,        0.0,     3399.4,     3399.4,     2484.0,        1.3,        0.0,        0.0,        0.0,        0.0,       2284,        200,       6510,       2484,       8994,       1142,        100,       3629,       1242,       4497,         13,          1,         37,         14,         52,         52,       20.0,         78,     1031.3,     1070.9
       7.056,      7.056,      0.003,        4.7,          0,          0,        0.4,        0.0,        0.0,     1895.7,     1895.7,     2418.7,        1.1,        0.0,        0.0,        0.0,        0.0,       2218,        200,       1660,       2419,       4079,       1109,        100,        783,       1209,       2039,         14,          1,         11,         15,         26,         52,       20.0,         78,      993.2,     1045.3
       8.056,      8.056,      0.004,        5.5,          0,          0,        0.9,        0.0,        0.0,     2469.1,     2469.1,     2211.1,        1.1,        0.0,        0.0,        0.0,        0.0,       2007,        204,       3733,       2211,       5945,       1003,        102,       1478,       1106,       2972,         15,          1,         28,         16,         44,         52,       20.0,         78,      894.0,      938.2
       9.056,      9.056,      0.006,        6.4,          0,          0,        0.8,        0.0,        0.0,     2443.8,     2443.8,     2363.3,        1.2,        0.0,        0.0,        0.0,        0.0,       2152,        212,       3489,       2363,       5852,       1076,        106,       1745,       1182,       2926,         18,          2,         29,         20,         49,         52,       20.0,         78,      961.4,     1012.1
      10.056,     10.056,      0.008,        7.4,          0,          0,        1.2,        0.0,        0.0,     2938.3,     2938.3,     2506.3,        1.2,        0.0,        0.0,        0.0,        0.0,       2286,        220,       4948,       2506,       7454,       1143,        110,       2168,       1253,       3727,         23,          2,         49,         25,         74,         52,       20.0,         78,     1024.6,     1080.0
      11.056,     11.056,      0.010,        9.1,          0,          0,        1.7,        0.0,        0.0,     3724.9,     3724.9,     3075.9,        1.6,        0.0,        0.0,        0.0,        0.0,       2841,        235,       6921,       3076,       9997,       1421,        117,       3423,       1538,       4999,         35,          3,         84,         37,        121,         52,       20.0,         78,     1301.2,     1344.9
      12.056,     12.056,      0.013,       10.7,          0,          0,        1.4,        0.0,        0.0,     3540.2,     3540.2,     3480.2,        1.8,        0.0,        0.0,        0.0,        0.0,       3236,        245,       5884,       3480,       9365,       1618,        122,       3241,       1740,       4682,         46,          3,         84,         50,        133,         52,       20.0,         78,     1491.7,     1539.0
      13.056,     13.056,      0.016,       10.4,          0,          0,       -0.7,        0.0,        0.0,      608.5,      608.5,     2635.0,        1.2,        0.0,        0.0,        0.0,        0.0,       2392,        243,      -2841,       2635,       -206,       1196,        122,       -724,       1317,       -103,         33,          3,        -39,         37,         -3,         52,       20.0,         78,     1081.1,     1126.3
      14.056,     14.056,      0.019,       10.8,          0,          0,        1.0,        0.0,        0.0,     2508.6,     2508.6,     1771.9,        0.8,        0.0,        0.0,        0.0,        0.0,       1527,        245,       4221,       1772,       5992,        763,        122,       1042,        886,       2996,         22,          4,         62,         26,         87,         52,       20.0,         78,      657.1,      707.0
      15.056,     15.056,      0.022,       12.4,          0,          0,        1.7,        0.0,        0.0,     3585.3,     3585.3,     2556.1,        1.3,        0.0,        0.0,        0.0,        0.0,       2305,        251,       6919,       2556,       9475,       1153,        125,       3217,       1278,       4737,         38,          4,        115,         42,        157,         52,       20.0,         78,     1040.0,     1083.1
      16.056,     16.056,      0.026,       14.5,          0,          0,        2.3,        0.0,        0.0,     4684.8,     4684.8,     3466.4,        1.9,        0.0,        0.0,        0.0,        0.0,       3207,        259,       9546,       3466,      13012,       1604,        129,       4448,       1733,       6506,         62,          5,        186,         67,        253,         52,       20.0,         78,     1478.3,     1524.8
      17.056,     17.056,      0.030,       15.7,          0,          0,        0.5,        0.0,        0.0,     2476.0,     2476.0,     3787.0,        2.0,        0.0,        0.0,        0.0,        0.0,       3523,        264,       1978,       3787,       5765,       1761,        132,       2254,       1893,       2882,         74,          6,         42,         79,        121,         52,       20.0,         78,     1633.3,     1677.1
      18.056,     18.056,      0.035,       15.2,          0,          0,       -0.4,        0.0,        0.0,      957.5,      957.5,     2276.3,        1.0,        0.0,        0.0,        0.0,        0.0,       2015,        261,      -1456,       2276,        821,       1007,        131,      -1071,       1138,        410,         41,          5,        -29,         46,         17,         52,       20.0,         78,      896.9,      943.2
      19.056,     19.056,      0.039,       16.0,          0,          0,        1.1,        0.0,        0.0,     2781.5,     2781.5,     2051.6,        1.0,        0.0,        0.0,        0.0,        0.0,       1785,        266,       4701,       2052,       6753,        893,        133,       1803,       1026,       3376,         38,          6,        101,         44,        145,         52,       20.0,         78,      783.6,      832.5
      20.056,     20.056,      0.044,       17.6,          0,          0,        1.7,        0.0,        0.0,     3652.5,     3652.5,     2735.4,        1.4,        0.0,        0.0,        0.0,        0.0,       2461,        275,       6814,       2735,       9549,       1230,        137,       3134,       1368,       4774,         58,          6,        160,         64,        224,         52,       20.0,         78,     1110.5,     1164.2
      21.056,     21.056,      0.049,       19.1,          0,          0,        1.4,        0.0,        0.0,     3471.8,     3471.8,     3324.2,        1.7,        0.0,        0.0,        0.0,        0.0,       3041,        283,       5583,       3324,       8907,       1521,        142,       3042,       1662,       4453,         78,          7,        142,         85,        227,         52,       20.0,         78,     1396.6,     1444.3
      22.056,     22.056,      0.054,       19.8,          0,          0,        0.5,        0.0,        0.0,     2377.9,     2377.9,     3102.8,        1.6,        0.0,        0.0,        0.0,        0.0,       2816,        287,       2205,       3103,       5308,       1408,        143,       1540,       1551,       2654,         74,          8,         58,         82,        140,         52,       20.0,         78,     1285.9,     1335.3
      23.056,     23.056,      0.060,       19.6,          0,          0,       -0.2,        0.0,        0.0,     1231.4,     1231.4,     2197.2,        1.0,        0.0,        0.0,        0.0,        0.0,       1911,        286,       -628,       2197,       1570,        956,        143,       -289,       1099,        785,         50,          7,        -16,         58,         41,         52,       20.0,         78,      844.6,      894.4
      24.056,     24.056,      0.065,       19.8,          0,          0,        0.1,        0.0,        0.0,     1447.9,     1447.9,     1717.0,        0.7,        0.0,        0.0,        0.0,        0.0,       1430,        287,        555,       1717,       2272,        715,        143,        211,        858,       1136,         38,          8,         15,         45,         60,         52,       20.0,         78,      606.6,      663.3
      25.056,     25.056,      0.071,       19.9,          0,          0,        0.1,        0.0,        0.0,     1351.6,     1351.6,     1519.2,        0.6,        0.0,        0.0,        0.0,        0.0,       1232,        287,        435,       1519,       1954,        616,        144,        198,        760,        977,         33,          8,         12,         40,         52,         52,       20.0,         78,      513.1,      563.3
      26.056,     26.056,      0.076,       19.8,          0,          0,       -0.1,        0.0,        0.0,     1085.1,     1085.1,     1344.7,        0.5,        0.0,        0.0,        0.0,        0.0,       1058,        287,       -260,       1345,       1084,        529,        144,         -4,        672,        542,         28,          8,         -7,         36,         29,         52,       20.0,         78,      427.3,      479.1
      27.056,     27.056,      0.082,       19.7,          0,          0,       -0.4,        0.0,        0.0,      634.9,      634.9,     1136.8,        0.4,        0.0,        0.0,        0.0,        0.0,        851,        286,      -1516,       1137,       -379,        425,        143,       -387,        568,       -190,         22,          8,        -39,         30,        -10,         52,       20.0,         78,      325.9,      378.7
      28.056,     28.056,      0.087,       18.8,          0,          0,       -0.8,        0.0,        0.0,     -143.0,     -143.0,      490.4,        0.0,        0.0,        0.0,        0.0,        0.0,        209,        281,      -3379,        490,      -2889,        105,        141,      -1761,        245,      -1445,          5,          7,        -85,         12,        -72,         52,       20.0,         78,       11.8,       65.9
      29.056,     29.056,      0.092,       18.0,          0,          0,       -0.7,        0.0,        0.0,     -142.6,     -142.6,       79.3,       -0.2,        0.0,        0.0,        0.0,        0.0,       -198,        277,      -2940,         79,      -2861,        -99,        139,      -1558,         40,      -1431,         -5,          7,        -71,          2,        -69,         52,       20.0,         78,     -195.1,     -132.6
      30.056,     30.056,      0.097,       17.0,          0,          0,       -1.0,        0.0,        0.0,     -619.9,     -619.9,     -236.4,       -0.4,        0.0,        0.0,        0.0,        0.0,       -508,        272,      -4151,       -236,      -4388,       -254,        136,      -2029,       -118,      -2194,        -11,          6,        -94,         -5,        -99,         52,       20.0,         78,     -355.2,     -285.7
      31.056,     31.056,      0.101,       15.9,          0,          0,       -1.0,        0.0,        0.0,     -743.2,     -743.2,     -539.5,       -0.6,        0.0,        0.0,        0.0,        0.0,       -805,        266,      -4218,       -540,      -4758,       -403,        133,      -2197,       -270,      -2379,        -17,          6,        -90,        -11,       -101,         52,       20.0,         78,     -509.4,     -431.6
      32.056,     32.056,      0.106,       14.9,          0,          0,       -1.0,        0.0,        0.0,     -783.6,     -783.6,     -689.6,       -0.7,        0.0,        0.0,        0.0,        0.0,       -950,        260,      -4171,       -690,      -4860,       -475,        130,      -2114,       -345,      -2430,        -19,          5,        -83,        -14,        -97,         52,       20.0,         78,     -581.2,     -506.0
      33.056,     33.056,      0.110,       13.2,          0,          0,       -2.0,        0.0,        0.0,    -2137.8,    -2137.8,    -1104.0,       -1.0,        0.0,        0.0,        0.0,        0.0,      -1358,        254,      -8135,      -1104,      -9239,       -679,        127,      -3553,       -552,      -4619,        -24,          4,       -143,        -19,       -162,         52,       20.0,         78,     -792.5,     -706.5
      34.056,     34.056,      0.113,       10.8,          0,          0,       -2.3,        0.0,        0.0,    -2872.6,    -2872.6,    -1984.5,       -1.5,        0.0,        0.0,        0.0,        0.0,      -2230,        245,      -9601,      -1984,     -11586,      -1115,        123,      -4761,       -992,      -5793,        -32,          4,       -139,        -29,       -168,         52,       20.0,         78,    -1234.9,    -1144.1
      35.056,     35.056,      0.116,        9.4,          0,          0,       -1.0,        0.0,        0.0,    -1271.9,    -1271.9,    -2218.1,       -1.6,        0.0,        0.0,        0.0,        0.0,      -2455,        237,      -4111,      -2218,      -6329,      -1227,        118,      -2940,      -1109,      -3164,        -31,          3,        -51,        -28,        -79,         52,       20.0,         78,    -1349.5,    -1256.6
      36.056,     36.056,      0.118,        7.8,          0,          0,       -1.8,        0.0,        0.0,    -2185.9,    -2185.9,    -1860.9,       -1.4,        0.0,        0.0,        0.0,        0.0,      -2085,        224,      -7429,      -1861,      -9290,      -1042,        112,      -3332,       -930,      -4645,        -22,          2,        -78,        -19,        -97,         52,       20.0,         78,    -1154.3,    -1078.3
      37.056,     37.056,      0.120,        6.0,          0,          0,       -1.9,        0.0,        0.0,    -2420.7,    -2420.7,    -2127.9,       -1.5,        0.0,        0.0,        0.0,        0.0,      -2336,        208,      -7905,      -2128,     -10033,      -1168,        104,      -3898,      -1064,      -5016,        -19,          2,        -63,        -17,        -80,         52,       20.0,         78,    -1285.2,    -1201.3
      38.056,     38.056,      0.121,        4.1,          0,          0,       -1.9,        0.0,        0.0,    -2436.3,    -2436.3,    -2284.9,       -1.6,        0.0,        0.0,        0.0,        0.0,      -2485,        200,      -7781,      -2285,     -10066,      -1243,        100,      -3851,      -1142,      -5033,        -14,          1,        -42,        -12,        -55,         52,       20.0,         78,    -1361.0,    -1275.9
      39.056,     39.056,      0.122,        2.1,          0,          0,       -1.9,        0.0,        0.0,    -2570.5,    -2570.5,    -2513.9,       -1.7,        0.0,        0.0,        0.0,        0.0,      -2714,        200,      -7980,      -2514,     -10493,      -1357,        100,      -4050,      -1257,      -5247,         -8,          1,        -23,         -7,        -30,         52,       20.0,         78,    -1481.1,    -1386.9
      40.056,     40.056,      0.122,        0.3,          0,          0,       -2.0,        0.0,        0.0,    -2738.9,    -2738.9,    -2880.1,       -1.9,        0.0,        0.0,        0.0,        0.0,      -3080,        200,      -8159,      -2880,     -11039,      -1540,        100,      -4791,      -1440,      -5520,         -1,          0,         -3,         -1,         -4,         52,       20.0,         78,    -1680.4,    -1557.6
      41.056,     41.056,      0.123,        0.5,          0,          0,        0.8,        0.0,        0.0,     1027.0,     1027.0,    -1860.3,       -1.1,        0.0,        0.0,        0.0,        0.0,      -2061,        200,       3122,      -1860,       1262,      -1030,        100,        273,       -930,        631,         -1,          0,          3,         -1,          2,         52,       20.0,         79,    -1151.4,    -1057.0
      42.056,     42.056,      0.123,        2.3,          0,          0,        1.8,        0.0,        0.0,     3183.6,     3183.6,      930.6,        0.4,        0.0,        0.0,        0.0,        0.0,        730,        200,       7371,        931,       8301,        365,        100,       3493,        465,       4151,          3,          1,         23,          3,         26,         52,       20.0,         79,      267.9,      317.7
      43.056,     43.056,      0.124,        4.0,          0,          0,        1.3,        0.0,        0.0,     3066.2,     3066.2,     2392.7,        1.2,        0.0,        0.0,        0.0,        0.0,       2192,        200,       5516,       2393,       7908,       1096,        100,       3235,       1196,       3954,         12,          1,         29,         13,         42,         52,       20.0,         79,      981.6,     1031.6
      44.056,     44.056,      0.125,        5.3,          0,          0,        1.4,        0.0,        0.0,     3262.8,     3262.8,     2789.5,        1.4,        0.0,        0.0,        0.0,        0.0,       2586,        203,       5749,       2789,       8539,       1293,        101,       2812,       1395,       4269,         18,          1,         41,         20,         61,         52,       20.0,         79,     1170.2,     1227.3
      45.056,     45.056,      0.127,        6.6,          0,          0,        1.3,        0.0,        0.0,     3215.1,     3215.1,     3072.0,        1.6,        0.0,        0.0,        0.0,        0.0,       2858,        214,       5297,       3072,       8369,       1429,        107,       2664,       1536,       4184,         25,          2,         47,         27,         74,         52,       20.0,         79,     1308.4,     1354.3
      46.056,     46.056,      0.129,        8.1,          0,          0,        1.4,        0.0,        0.0,     3475.6,     3475.6,     3263.9,        1.7,        0.0,        0.0,        0.0,        0.0,       3038,        226,       5936,       3264,       9199,       1519,        113,       2959,       1632,       4600,         33,          2,         64,         35,         99,         52,       20.0,         79,     1397.4,     1440.6
      47.056,     47.056,      0.131,        9.8,          0,          0,        1.8,        0.0,        0.0,     4040.8,     4040.8,     3565.7,        1.9,        0.0,        0.0,        0.0,        0.0,       3326,        240,       7451,       3566,      11016,       1663,        120,       3612,       1783,       5508,         44,          3,         97,         47,        144,         52,       20.0,         79,     1537.6,     1580.9
      48.056,     48.056,      0.134,       11.9,          0,          0,        2.1,        0.0,        0.0,     4586.0,     4586.0,     3999.9,        2.2,        0.0,        0.0,        0.0,        0.0,       3751,        249,       8756,       4000,      12756,       1876,        124,       4233,       2000,       6378,         59,          4,        139,         63,        202,         52,       20.0,         79,     1744.7,     1788.5
      49.056,     49.056,      0.138,       14.6,          0,          0,        2.8,        0.0,        0.0,     5696.7,     5696.7,     4683.3,        2.6,        0.0,        0.0,        0.0,        0.0,       4424,        259,      11633,       4683,      16317,       2212,        130,       5659,       2342,       8158,         86,          5,        226,         91,        317,         52,       20.0,         79,     2071.6,     2118.3
      50.056,     50.056,      0.142,       15.6,          0,          0,        0.4,        0.0,        0.0,     2564.3,     2564.3,     4531.2,        2.4,        0.0,        0.0,        0.0,        0.0,       4267,        264,       1524,       4531,       6055,       2134,        132,       2108,       2266,       3028,         89,          6,         32,         94,        127,         52,       20.0,         79,     1996.2,     2040.6
      51.056,     51.056,      0.147,       14.9,          0,          0,       -0.6,        0.0,        0.0,      682.0,      682.0,     2582.4,        1.2,        0.0,        0.0,        0.0,        0.0,       2322,        260,      -2654,       2582,        -72,       1161,        130,      -1420,       1291,        -36,         46,          5,        -53,         51,         -1,         52,       20.0,         79,     1047.0,     1092.8
      52.056,     52.056,      0.151,       16.0,          0,          0,        1.8,        0.0,        0.0,     3586.6,     3586.6,     2168.1,        1.1,        0.0,        0.0,        0.0,        0.0,       1902,        266,       7215,       2168,       9383,        951,        133,       2397,       1084,       4692,         41,          6,        155,         46,        202,         52,       20.0,         79,      841.7,      888.2
      53.056,     53.056,      0.156,       18.5,          0,          0,        2.5,        0.0,        0.0,     5025.4,     5025.4,     3530.8,        1.9,        0.0,        0.0,        0.0,        0.0,       3251,        280,      10472,       3531,      14002,       1626,        140,       5087,       1765,       7001,         80,          7,        258,         87,        346,         52,       20.0,         79,     1499.9,     1545.7
      54.056,     54.056,      0.161,       19.5,          0,          0,        0.5,        0.0,        0.0,     2575.1,     2575.1,     3777.4,        2.0,        0.0,        0.0,        0.0,        0.0,       3492,        285,       2185,       3777,       5963,       1746,        143,       2016,       1889,       2981,         91,          7,         57,         98,        155,         52,       20.0,         79,     1615.0,     1665.8
      55.056,     55.056,      0.167,       19.8,          0,          0,        0.3,        0.0,        0.0,     1984.2,     1984.2,     2831.4,        1.4,        0.0,        0.0,        0.0,        0.0,       2545,        287,       1192,       2831,       4023,       1272,        143,        672,       1416,       2011,         67,          8,         31,         75,        106,         52,       20.0,         79,     1155.8,     1200.9
      56.056,     56.056,      0.172,       19.8,          0,          0,       -0.1,        0.0,        0.0,     1223.9,     1223.9,     2103.4,        0.9,        0.0,        0.0,        0.0,        0.0,       1817,        287,       -563,       2103,       1540,        908,        143,       -105,       1052,        770,         48,          8,        -15,         55,         41,         52,       20.0,         79,      796.0,      850.8
      57.056,     57.056,      0.178,       19.6,          0,          0,       -0.1,        0.0,        0.0,     1046.1,     1046.1,     1471.2,        0.6,        0.0,        0.0,        0.0,        0.0,       1186,        286,       -504,       1471,        967,        593,        143,       -371,        736,        484,         31,          7,        -13,         38,         25,         52,       20.0,         79,      489.5,      541.7
      58.056,     58.056,      0.183,       19.6,          0,          0,        0.1,        0.0,        0.0,     1252.4,     1252.4,     1244.0,        0.5,        0.0,        0.0,        0.0,        0.0,        958,        286,        397,       1244,       1641,        479,        143,         79,        622,        820,         25,          7,         10,         32,         43,         52,       20.0,         79,      379.9,      429.7
      59.056,     59.056,      0.188,       19.8,          0,          0,        0.3,        0.0,        0.0,     1550.7,     1550.7,     1339.2,        0.5,        0.0,        0.0,        0.0,        0.0,       1052,        287,       1266,       1339,       2605,        526,        144,        520,        670,       1302,         28,          8,         34,         35,         69,         52,       20.0,         79,      427.5,      473.5
      60.056,     60.056,      0.194,       20.3,          0,          0,        0.4,        0.0,        0.0,     1719.8,     1719.8,     1557.1,        0.7,        0.0,        0.0,        0.0,        0.0,       1268,        289,       1585,       1557,       3142,        634,        145,        804,        779,       1571,         34,          8,         43,         42,         85,         52,       20.0,         79,      528.6,      582.9
      61.056,     61.056,      0.200,       20.5,          0,          0,        0.2,        0.0,        0.0,     1460.2,     1460.2,     1571.5,        0.6,        0.0,        0.0,        0.0,        0.0,       1281,        290,        715,       1572,       2286,        641,        145,        473,        786,       1143,         35,          8,         20,         43,         62,         52,       20.0,         79,      537.7,      586.8
      62.056,     62.056,      0.205,       20.5,          0,          0,        0.0,        0.0,        0.0,     1166.8,     1166.8,     1423.4,        0.6,        0.0,        0.0,        0.0,        0.0,       1133,        290,        -97,       1423,       1326,        566,        145,         40,        712,        663,         31,          8,         -3,         39,         36,         52,       20.0,         79,      461.4,      518.5
      63.056,     63.056,      0.211,       20.3,          0,          0,       -0.2,        0.0,        0.0,      880.8,      880.8,     1156.2,        0.4,        0.0,        0.0,        0.0,        0.0,        867,        290,       -757,       1156,        399,        433,        145,       -390,        578,        200,         23,          8,        -20,         31,         11,         52,       20.0,         79,      333.9,      386.2
      64.056,     64.056,      0.217,       20.1,          0,          0,       -0.2,        0.0,        0.0,      781.1,      781.1,      965.3,        0.3,        0.0,        0.0,        0.0,        0.0,        677,        288,       -884,        965,         81,        338,        144,       -387,        483,         41,         18,          8,        -24,         26,          2,         52,       20.0,         79,      238.8,      296.3
      65.056,     65.056,      0.222,       20.0,          0,          0,       -0.1,        0.0,        0.0,      840.2,      840.2,      881.3,        0.2,        0.0,        0.0,        0.0,        0.0,        594,        288,       -602,        881,        280,        297,        144,       -337,        441,        140,         16,          8,        -16,         23,          7,         52,       20.0,         79,      200.4,      253.4
      66.056,     66.056,      0.228,       19.8,          0,          0,       -0.1,        0.0,        0.0,      866.3,      866.3,      854.3,        0.2,        0.0,        0.0,        0.0,        0.0,        567,        287,       -484,        854,        370,        284,        143,       -285,        427,        185,         15,          8,        -13,         23,         10,         52,       20.0,         79,      186.9,      241.4
      67.056,     67.056,      0.233,       19.5,          0,          0,       -0.3,        0.0,        0.0,      573.8,      573.8,      776.8,        0.2,        0.0,        0.0,        0.0,        0.0,        491,        285,      -1352,        777,       -575,        246,        143,       -550,        388,       -287,         13,          7,        -35,         20,        -15,         52,       20.0,         79,      145.7,      208.5
      68.056,     68.056,      0.239,       18.6,          0,          0,       -1.2,        0.0,        0.0,     -680.5,     -680.5,      351.0,       -0.1,        0.0,        0.0,        0.0,        0.0,         71,        280,      -4990,        351,      -4639,         35,        140,      -2035,        176,      -2320,          2,          7,       -124,          9,       -115,         52,       20.0,         79,      -61.9,        2.1
      69.056,     69.056,      0.244,       17.5,          0,          0,       -1.1,        0.0,        0.0,     -714.3,     -714.3,     -286.6,       -0.5,        0.0,        0.0,        0.0,        0.0,       -561,        274,      -4425,       -287,      -4712,       -280,        137,      -2327,       -143,      -2356,        -13,          6,       -103,         -7,       -110,         52,       20.0,         79,     -384.7,     -309.6
      70.056,     70.056,      0.248,       16.3,          0,          0,       -1.3,        0.0,        0.0,    -1127.3,    -1127.3,     -622.5,       -0.7,        0.0,        0.0,        0.0,        0.0,       -890,        268,      -5401,       -623,      -6023,       -445,        134,      -2534,       -311,      -3012,        -19,          6,       -117,        -14,       -131,         52,       20.0,         79,     -554.3,     -472.6
      71.056,     71.056,      0.253,       14.9,          0,          0,       -1.4,        0.0,        0.0,    -1409.5,    -1409.5,    -1010.2,       -0.9,        0.0,        0.0,        0.0,        0.0,      -1271,        260,      -5894,      -1010,      -6904,       -635,        130,      -2883,       -505,      -3452,        -25,          5,       -117,        -20,       -137,         52,       20.0,         79,     -752.9,     -658.0
      72.056,     72.056,      0.256,       13.3,          0,          0,       -1.7,        0.0,        0.0,    -1910.2,    -1910.2,    -1359.8,       -1.1,        0.0,        0.0,        0.0,        0.0,      -1614,        254,      -7137,      -1360,      -8497,       -807,        127,      -3341,       -680,      -4248,        -29,          4,       -126,        -24,       -150,         52,       20.0,         79,     -923.9,     -833.5
      73.056,     73.056,      0.260,       11.2,          0,          0,       -2.1,        0.0,        0.0,    -2592.3,    -2592.3,    -1887.3,       -1.5,        0.0,        0.0,        0.0,        0.0,      -2134,        246,      -8790,      -1887,     -10677,      -1067,        123,      -4260,       -944,      -5339,        -32,          4,       -131,        -28,       -159,         52,       20.0,         79,    -1181.1,    -1101.0
      74.056,     74.056,      0.263,        9.0,          0,          0,       -2.3,        0.0,        0.0,    -2951.8,    -2951.8,    -2402.2,       -1.8,        0.0,        0.0,        0.0,        0.0,      -2636,        233,      -9408,      -2402,     -11810,      -1318,        117,      -4562,      -1201,      -5905,        -31,          3,       -112,        -29,       -141,         52,       20.0,         78,    -1433.8,    -1354.9
      75.056,     75.056,      0.265,        7.0,          0,          0,       -1.8,        0.0,        0.0,    -2448.0,    -2448.0,    -2624.3,       -1.9,        0.0,        0.0,        0.0,        0.0,      -2841,        217,      -7510,      -2624,     -10135,      -1421,        108,      -3978,      -1312,      -5067,        -26,          2,        -70,        -24,        -95,         52,       20.0,         78,    -1538.7,    -1457.4
      76.056,     76.056,      0.266,        5.3,          0,          0,       -1.8,        0.0,        0.0,    -2332.1,    -2332.1,    -2491.1,       -1.7,        0.0,        0.0,        0.0,        0.0,      -2694,        203,      -7245,      -2491,      -9736,      -1347,        102,      -3568,      -1246,      -4868,        -19,          1,        -51,        -18,        -68,         52,       20.0,         78,    -1467.1,    -1380.9
      77.056,     77.056,      0.268,        3.4,          0,          0,       -1.9,        0.0,        0.0,    -2540.5,    -2540.5,    -2471.8,       -1.7,        0.0,        0.0,        0.0,        0.0,      -2672,        200,      -7930,      -2472,     -10402,      -1336,        100,      -3915,      -1236,      -5201,        -12,          1,        -36,        -11,        -47,         52,       20.0,         78,    -1461.4,    -1364.3
      78.056,     78.056,      0.268,        1.5,          0,          0,       -2.0,        0.0,        0.0,    -2620.3,    -2620.3,    -2583.7,       -1.8,        0.0,        0.0,        0.0,        0.0,      -2784,        200,      -8070,      -2584,     -10654,      -1392,        100,      -3979,      -1292,      -5327,         -6,          0,        -16,         -5,        -21,         52,       20.0,         78,    -1517.4,    -1421.2
      79.056,     79.056,      0.268,        0.5,          0,          0,       -0.6,        0.0,        0.0,     -823.1,     -823.1,    -2444.8,       -1.7,        0.0,        0.0,        0.0,        0.0,      -2645,        200,      -2337,      -2445,      -4782,      -1323,        100,      -2623,      -1222,      -2391,         -2,          0,          0,         -1,         -2,         52,       20.0,         78,    -1419.8,    -1378.1
      80.056,     80.056,      0.269,        1.7,          0,          0,        1.6,        0.0,        0.0,     2496.0,     2496.0,     -334.6,       -0.2,        0.0,        0.0,        0.0,        0.0,       -535,        200,       6392,       -335,       6057,       -267,        100,       2747,       -167,       3029,         -1,          0,         15,         -1,         14,         52,       20.0,         78,     -361.2,     -309.2
