----------- Test Dataset #1 -----------

--- As Tested At ---


,  


Date/Time Tested: 2021-03-15 16:21:44

--- Customer ---
Name     : UCR CE-CER Test  Vehicle
Address  : 
           ,  
Phone    : 

--- Vehicle ---
VIN           : 3AKJGBDV7FSGD9027
License Plate : 9E43660
Yr/Make/Model : 2014 / Freightliner / 


--- Test Data ---

Filter Mode : FIR
Filter Level: 60

        Time,       Time,   Distance,      Speed,   Fr Speed,   Rr Speed, Accelerati, Fr Acceler, Rr Acceler,   Dyno Cmd, Dyno Targe, Dyno Feedb, Dyno Outpu, Brake Feed, Brake Outp,  Brake Pos, FWD Wheelb, PAU Torque, Para Torqu, Accel Torq, Static Tor, Total Torq,  PAU Force, Para Force, Accel Forc, Static For, Total Forc,  PAU Power, Para Power, Accel Powe, Static Pow, Total Powe, WS Tempera, WS Pressur, WS Rel Hum, Primary Ab, Secondary 
     Seconds,    Seconds,      Miles,        MPH,        MPH,        MPH,    MPH/Sec,    MPH/Sec,    MPH/Sec,        ???,        ???,        ???,      Volts,        ???,      Volts,          %,     Inches,     Ft-Lbs,     Ft-Lbs,     Ft-Lbs,     Ft-Lbs,     Ft-Lbs,        Lbs,        Lbs,        Lbs,        Lbs,        Lbs,         HP,         HP,         HP,         HP,         HP,      Deg F,       InHg,          %,     Ft Lbs,     Ft Lbs
       Run #,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1,          1
       0.060,      0.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      750.4,      750.4,      358.7,        0.0,        0.0,        0.0,        0.0,        0.0,        158,        200,          0,        359,        359,         79,        100,          0,        179,        179,          0,          0,          0,          0,          0,         49,       20.0,         64,      -13.8,       42.8
       1.060,      1.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      760.1,      760.1,      390.4,        0.2,        0.0,        0.0,        0.0,        0.0,        190,        200,          0,        390,        390,         95,        100,          0,        195,        195,          0,          0,          0,          0,          0,         49,       20.0,         64,       15.2,       44.5
       2.060,      2.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      966.6,      966.6,     1064.8,        0.2,        0.0,        0.0,        0.0,        0.0,        865,        200,          0,       1065,       1065,        432,        100,          0,        532,        532,          0,          0,          0,          0,          0,         49,       20.0,         64,      340.1,      378.0
       3.060,      3.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      789.6,      789.6,      960.4,        0.1,        0.0,        0.0,        0.0,        0.0,        760,        200,          0,        960,        960,        380,        100,          0,        480,        480,          0,          0,          0,          0,          0,         49,       20.0,         64,      284.5,      331.7
       4.060,      4.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      717.3,      717.3,     1014.8,        0.1,        0.0,        0.0,        0.0,        0.0,        815,        200,          0,       1015,       1015,        407,        100,          0,        507,        507,          0,          0,          0,          0,          0,         49,       20.0,         64,      258.2,      411.5
       5.060,      5.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      656.0,      656.0,      814.6,        0.0,        0.0,        0.0,        0.0,        0.0,        614,        200,          0,        815,        815,        307,        100,          0,        407,        407,          0,          0,          0,          0,          0,         49,       20.0,         64,      148.1,      326.5
       6.060,      6.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      573.8,      573.8,      546.1,        0.0,        0.0,        0.0,        0.0,        0.0,        346,        200,          0,        546,        546,        173,        100,          0,        273,        273,          0,          0,          0,          0,          0,         49,       20.0,         64,       -9.0,      219.5
       7.060,      7.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      575.0,      575.0,      412.4,        0.2,        0.0,        0.0,        0.0,        0.0,        212,        200,          0,        412,        412,        106,        100,          0,        206,        206,          0,          0,          0,          0,          0,         49,       20.0,         64,     -120.3,      199.1
       8.060,      8.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      848.3,      848.3,      678.2,        0.3,        0.0,        0.0,        0.0,        0.0,        478,        200,          0,        678,        678,        239,        100,          0,        339,        339,          0,          0,          0,          0,          0,         49,       20.0,         64,      -13.7,      355.4
       9.060,      9.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      897.8,      897.8,      840.0,        0.3,        0.0,        0.0,        0.0,        0.0,        640,        200,          0,        840,        840,        320,        100,          0,        420,        420,          0,          0,          0,          0,          0,         50,       20.0,         64,       42.7,      457.5
      10.060,     10.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      913.2,      913.2,      890.4,        0.3,        0.0,        0.0,        0.0,        0.0,        690,        200,          0,        890,        890,        345,        100,          0,        445,        445,          0,          0,          0,          0,          0,         49,       20.0,         64,       81.2,      468.1
      11.060,     11.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      952.5,      952.5,     1018.6,        0.3,        0.0,        0.0,        0.0,        0.0,        818,        200,          0,       1019,       1019,        409,        100,          0,        509,        509,          0,          0,          0,          0,          0,         50,       20.0,         64,      144.9,      529.3
      12.060,     12.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      741.0,      741.0,     1092.0,        0.2,        0.0,        0.0,        0.0,        0.0,        892,        200,          0,       1092,       1092,        446,        100,          0,        546,        546,          0,          0,          0,          0,          0,         49,       20.0,         64,      172.3,      573.6
      13.060,     13.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      710.5,      710.5,      992.4,        0.1,        0.0,        0.0,        0.0,        0.0,        792,        200,          0,        992,        992,        396,        100,          0,        496,        496,          0,          0,          0,          0,          0,         49,       20.0,         64,       84.7,      564.4
      14.060,     14.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      699.4,      699.4,      956.4,        0.0,        0.0,        0.0,        0.0,        0.0,        756,        200,          0,        956,        956,        378,        100,          0,        478,        478,          0,          0,          0,          0,          0,         49,       20.0,         64,      122.2,      491.4
      15.060,     15.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      496.1,      496.1,      292.3,        0.0,        0.0,        0.0,        0.0,        0.0,         92,        200,          0,        292,        292,         46,        100,          0,        146,        146,          0,          0,          0,          0,          0,         49,       20.0,         64,     -138.1,       98.6
      16.060,     16.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      816.6,      816.6,      574.8,        0.2,        0.0,        0.0,        0.0,        0.0,        375,        200,          0,        575,        575,        187,        100,          0,        287,        287,          0,          0,          0,          0,          0,         49,       20.0,         63,       78.8,      161.3
      17.060,     17.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      725.2,      725.2,      795.8,        0.2,        0.0,        0.0,        0.0,        0.0,        596,        200,          0,        796,        796,        298,        100,          0,        398,        398,          0,          0,          0,          0,          0,         49,       20.0,         63,      195.8,      260.0
      18.060,     18.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      928.7,      928.7,      941.1,        0.2,        0.0,        0.0,        0.0,        0.0,        741,        200,          0,        941,        941,        370,        100,          0,        471,        471,          0,          0,          0,          0,          0,         49,       20.0,         63,      293.7,      303.6
      19.060,     19.060,      0.000,        0.0,          0,          0,        0.0,        0.0,        0.0,      934.7,      934.7,      960.4,        0.1,        0.0,        0.0,        0.0,        0.0,        760,        200,          0,        960,        960,        380,        100,          0,        480,        480,          0,          0,          0,          0,          0,         50,       20.0,         63,      278.3,      338.0
      20.060,     20.060,      0.001,        0.0,          0,          0,        0.0,        0.0,        0.0,      740.1,      740.1,      875.2,        0.1,        0.0,        0.0,        0.0,        0.0,        675,        200,          0,        875,        875,        337,        100,          0,        438,        438,          0,          0,          0,          0,          0,         49,       20.0,         63,      187.6,      346.0
      21.060,     21.060,      0.001,        0.0,          0,          0,        0.0,        0.0,        0.0,      679.7,      679.7,      891.8,        0.0,        0.0,        0.0,        0.0,        0.0,        692,        200,          0,        892,        892,        346,        100,          0,        446,        446,          0,          0,          0,          0,          0,         49,       20.0,         63,      194.0,      355.8
      22.060,     22.060,      0.001,        0.0,          0,          0,        0.0,        0.0,        0.0,      636.4,      636.4,      750.4,        0.1,        0.0,        0.0,        0.0,        0.0,        550,        200,          0,        750,        750,        275,        100,          0,        375,        375,          0,          0,          0,          0,          0,         49,       20.0,         63,      115.7,      296.2
      23.060,     23.060,      0.001,        0.0,          0,          0,        0.0,        0.0,        0.0,      865.9,      865.9,      735.8,        0.1,        0.0,        0.0,        0.0,        0.0,        536,        200,          0,        736,        736,        268,        100,          0,        368,        368,          0,          0,          0,          0,          0,         49,       20.0,         63,       93.4,      304.4
      24.060,     24.060,      0.001,        0.0,          0,          0,        0.0,        0.0,        0.0,      717.4,      717.4,     1015.2,        0.1,        0.0,        0.0,        0.0,        0.0,        815,        200,          0,       1015,       1015,        407,        100,          0,        508,        508,          0,          0,          0,          0,          0,         49,       20.0,         63,      200.3,      470.3
      25.060,     25.060,      0.001,        0.2,          0,          0,        0.0,        0.0,        0.0,     1242.8,     1242.8,     1956.6,       -0.2,        0.0,        0.0,        0.0,        0.0,       1756,        200,         10,       1957,       1967,        878,        100,          0,        978,        983,          1,          0,          0,          1,          1,         49,       20.0,         63,      714.2,      874.1
      26.060,     26.060,      0.001,        1.7,          0,          0,        1.3,        0.0,        0.0,     3157.9,     3157.9,     2970.5,       -0.3,        0.0,        0.0,        0.0,        0.0,       2770,        200,       5249,       2970,       8220,       1385,        100,       1811,       1485,       4110,          7,          0,         13,          7,         20,         49,       20.0,         63,     1039.6,     1538.8
      27.060,     27.060,      0.002,        3.6,          0,          0,        1.4,        0.0,        0.0,     2693.2,     2693.2,      794.2,        0.3,        0.0,        0.0,        0.0,        0.0,        594,        200,       5898,        794,       6693,        297,        100,       3644,        397,       3346,          3,          1,         28,          4,         32,         49,       20.0,         63,      300.8,      136.1
      28.060,     28.060,      0.003,        3.5,          0,          0,        0.1,        0.0,        0.0,     1169.8,     1169.8,     1196.0,        0.4,        0.0,        0.0,        0.0,        0.0,        996,        200,        521,       1196,       1717,        498,        100,        -91,        598,        858,          5,          1,          3,          6,          9,         49,       20.0,         63,      400.7,      445.4
      29.060,     29.060,      0.004,        4.3,          0,          0,        0.7,        0.0,        0.0,     1992.3,     1992.3,     1523.7,        0.7,        0.0,        0.0,        0.0,        0.0,       1323,        200,       2874,       1524,       4398,        662,        100,       1481,        762,       2199,          8,          1,         17,          9,         25,         49,       20.0,         63,      555.6,      610.1
      30.060,     30.060,      0.005,        5.2,          0,          0,        1.0,        0.0,        0.0,     2540.7,     2540.7,     1864.6,        0.9,        0.0,        0.0,        0.0,        0.0,       1662,        202,       4317,       1865,       6181,        831,        101,       1862,        932,       3091,         12,          1,         30,         13,         43,         49,       20.0,         63,      725.0,      771.3
      31.060,     31.060,      0.007,        5.9,          0,          0,        0.8,        0.0,        0.0,     2303.8,     2303.8,     2116.1,        1.0,        0.0,        0.0,        0.0,        0.0,       1908,        208,       3284,       2116,       5400,        954,        104,       1553,       1058,       2700,         15,          2,         26,         17,         43,         49,       20.0,         63,      839.7,      896.1
      32.060,     32.060,      0.009,        7.2,          0,          0,        1.3,        0.0,        0.0,     3008.1,     3008.1,     2535.2,        1.3,        0.0,        0.0,        0.0,        0.0,       2316,        219,       5149,       2535,       7685,       1158,        109,       2664,       1268,       3842,         22,          2,         49,         24,         74,         49,       20.0,         63,     1041.7,     1092.3
      33.060,     33.060,      0.011,        8.4,          0,          0,        1.2,        0.0,        0.0,     2990.7,     2990.7,     2787.4,        1.4,        0.0,        0.0,        0.0,        0.0,       2559,        228,       4823,       2787,       7611,       1279,        114,       2410,       1394,       3805,         29,          3,         54,         31,         85,         49,       20.0,         63,     1162.0,     1208.6
      34.060,     34.060,      0.013,        8.6,          0,          0,       -0.2,        0.0,        0.0,     1139.5,     1139.5,     2510.6,        1.2,        0.0,        0.0,        0.0,        0.0,       2280,        231,       -950,       2511,       1560,       1140,        115,        378,       1255,        780,         26,          3,        -11,         29,         18,         49,       20.0,         63,     1025.4,     1073.2
      35.060,     35.060,      0.016,        8.6,          0,          0,        0.3,        0.0,        0.0,     1597.9,     1597.9,     1644.6,        0.7,        0.0,        0.0,        0.0,        0.0,       1414,        230,       1413,       1645,       3058,        707,        115,         90,        822,       1529,         16,          3,         16,         19,         35,         49,       20.0,         63,      600.6,      653.6
      36.060,     36.060,      0.018,       10.0,          0,          0,        1.5,        0.0,        0.0,     3194.5,     3194.5,     2189.3,        1.1,        0.0,        0.0,        0.0,        0.0,       1948,        241,       6059,       2189,       8248,        974,        121,       2793,       1095,       4124,         26,          3,         81,         29,        110,         49,       20.0,         63,      863.0,      911.7
      37.060,     37.060,      0.021,       11.6,          0,          0,        1.5,        0.0,        0.0,     3469.1,     3469.1,     2917.9,        1.5,        0.0,        0.0,        0.0,        0.0,       2670,        248,       6196,       2918,       9114,       1335,        124,       3208,       1459,       4557,         41,          4,         95,         45,        141,         49,       20.0,         63,     1218.8,     1260.3
      38.060,     38.060,      0.025,       11.9,          0,          0,       -0.1,        0.0,        0.0,     1385.5,     1385.5,     2703.2,        1.3,        0.0,        0.0,        0.0,        0.0,       2454,        249,       -402,       2703,       2301,       1227,        124,        559,       1352,       1151,         39,          4,         -6,         43,         37,         49,       20.0,         63,     1106.1,     1162.4
      39.060,     39.060,      0.028,       11.4,          0,          0,       -0.4,        0.0,        0.0,      677.2,      677.2,     1628.3,        0.7,        0.0,        0.0,        0.0,        0.0,       1381,        247,      -1631,       1628,         -2,        690,        124,       -887,        814,         -1,         21,          4,        -25,         25,          0,         49,       20.0,         63,      585.0,      636.8
      40.060,     40.060,      0.031,       11.7,          0,          0,        0.5,        0.0,        0.0,     1711.0,     1711.0,     1342.6,        0.6,        0.0,        0.0,        0.0,        0.0,       1094,        248,       2025,       1343,       3368,        547,        124,        635,        671,       1684,         17,          4,         32,         21,         53,         49,       20.0,         63,      445.0,      497.1
      41.060,     41.060,      0.034,       12.3,          0,          0,        0.6,        0.0,        0.0,     1900.0,     1900.0,     1642.6,        0.7,        0.0,        0.0,        0.0,        0.0,       1392,        251,       2330,       1643,       3972,        696,        125,       1170,        821,       1986,         23,          4,         38,         27,         65,         49,       20.0,         63,      590.7,      641.8
      42.060,     42.060,      0.038,       12.9,          0,          0,        0.6,        0.0,        0.0,     2037.0,     2037.0,     1856.6,        0.9,        0.0,        0.0,        0.0,        0.0,       1604,        253,       2548,       1857,       4405,        802,        126,       1300,        928,       2202,         28,          4,         44,         32,         76,         49,       20.0,         63,      694.1,      744.9
      43.060,     43.060,      0.042,       13.6,          0,          0,        0.6,        0.0,        0.0,     2101.0,     2101.0,     1960.3,        0.9,        0.0,        0.0,        0.0,        0.0,       1705,        255,       2639,       1960,       4599,        853,        128,       1269,        980,       2299,         31,          5,         48,         35,         83,         49,       20.0,         63,      743.3,      794.7
      44.060,     44.060,      0.045,       14.2,          0,          0,        0.6,        0.0,        0.0,     2123.9,     2123.9,     2066.8,        1.0,        0.0,        0.0,        0.0,        0.0,       1809,        258,       2590,       2067,       4657,        905,        129,       1344,       1033,       2328,         34,          5,         49,         39,         88,         49,       20.0,         63,      793.5,      846.0
      45.060,     45.060,      0.049,       14.6,          0,          0,        0.3,        0.0,        0.0,     1747.9,     1747.9,     1979.1,        0.9,        0.0,        0.0,        0.0,        0.0,       1720,        259,       1439,       1979,       3418,        860,        130,        775,        990,       1709,         33,          5,         28,         39,         67,         49,       20.0,         63,      751.4,      801.1
      46.060,     46.060,      0.054,       14.9,          0,          0,        0.2,        0.0,        0.0,     1544.6,     1544.6,     1788.1,        0.8,        0.0,        0.0,        0.0,        0.0,       1528,        260,        959,       1788,       2747,        764,        130,        545,        894,       1373,         30,          5,         19,         35,         54,         49,       20.0,         63,      656.2,      709.1
      47.060,     47.060,      0.058,       15.1,          0,          0,        0.2,        0.0,        0.0,     1522.6,     1522.6,     1649.2,        0.7,        0.0,        0.0,        0.0,        0.0,       1388,        261,       1018,       1649,       2668,        694,        131,        542,        825,       1334,         28,          5,         21,         33,         54,         49,       20.0,         63,      588.9,      639.9
      48.060,     48.060,      0.062,       15.4,          0,          0,        0.3,        0.0,        0.0,     1521.5,     1521.5,     1562.2,        0.7,        0.0,        0.0,        0.0,        0.0,       1300,        263,       1095,       1562,       2657,        650,        131,        536,        781,       1329,         27,          5,         22,         32,         54,         49,       20.0,         63,      545.9,      596.5
      49.060,     49.060,      0.066,       15.5,          0,          0,        0.1,        0.0,        0.0,     1243.0,     1243.0,     1449.0,        0.6,        0.0,        0.0,        0.0,        0.0,       1186,        263,        295,       1449,       1744,        593,        132,        190,        724,        872,         24,          5,          6,         30,         36,         49,       20.0,         63,      489.4,      542.0
      50.060,     50.060,      0.071,       15.5,          0,          0,        0.1,        0.0,        0.0,     1172.2,     1172.2,     1278.9,        0.5,        0.0,        0.0,        0.0,        0.0,       1016,        263,        233,       1279,       1512,        508,        132,         52,        639,        756,         21,          5,          5,         26,         31,         49,       20.0,         63,      405.1,      460.3
      51.060,     51.060,      0.075,       15.6,          0,          0,        0.0,        0.0,        0.0,     1125.0,     1125.0,     1211.7,        0.5,        0.0,        0.0,        0.0,        0.0,        948,        264,        144,       1212,       1356,        474,        132,        119,        606,        678,         20,          5,          3,         25,         28,         49,       20.0,         63,      369.4,      430.2
      52.060,     52.060,      0.079,       15.6,          0,          0,        0.1,        0.0,        0.0,     1154.6,     1154.6,     1199.0,        0.5,        0.0,        0.0,        0.0,        0.0,        935,        264,        251,       1199,       1450,        467,        132,        186,        600,        725,         20,          6,          5,         25,         30,         49,       20.0,         63,      368.6,      418.2
      53.060,     53.060,      0.084,       15.8,          0,          0,        0.1,        0.0,        0.0,     1242.3,     1242.3,     1203.3,        0.5,        0.0,        0.0,        0.0,        0.0,        939,        265,        530,       1203,       1733,        469,        132,        258,        602,        867,         20,          6,         11,         25,         36,         49,       20.0,         63,      367.9,      422.3
      54.060,     54.060,      0.088,       16.0,          0,          0,        0.3,        0.0,        0.0,     1538.3,     1538.3,     1275.9,        0.5,        0.0,        0.0,        0.0,        0.0,       1010,        266,       1417,       1276,       2693,        505,        133,        527,        638,       1346,         22,          6,         30,         27,         58,         49,       20.0,         63,      405.6,      454.2
      55.060,     55.060,      0.092,       16.1,          0,          0,       -0.1,        0.0,        0.0,     1023.0,     1023.0,     1306.9,        0.5,        0.0,        0.0,        0.0,        0.0,       1041,        266,       -299,       1307,       1008,        520,        133,         41,        653,        504,         22,          6,         -6,         28,         22,         49,       20.0,         63,      417.4,      472.4
      56.060,     56.060,      0.097,       15.8,          0,          0,       -0.2,        0.0,        0.0,      747.6,      747.6,     1007.3,        0.3,        0.0,        0.0,        0.0,        0.0,        742,        265,       -891,       1007,        116,        371,        132,       -506,        504,         58,         16,          6,        -19,         21,          2,         49,       20.0,         63,      268.9,      330.0
      57.060,     57.060,      0.101,       15.7,          0,          0,       -0.2,        0.0,        0.0,      727.4,      727.4,      874.2,        0.2,        0.0,        0.0,        0.0,        0.0,        610,        264,       -820,        874,         55,        305,        132,       -359,        437,         27,         13,          6,        -17,         18,          1,         49,       20.0,         63,      208.3,      261.5
      58.060,     58.060,      0.106,       15.6,          0,          0,        0.1,        0.0,        0.0,     1076.5,     1076.5,      826.7,        0.2,        0.0,        0.0,        0.0,        0.0,        563,        264,        370,        827,       1197,        281,        132,       -130,        413,        598,         12,          5,          8,         17,         25,         49,       20.0,         63,      181.7,      242.2
      59.060,     59.060,      0.110,       16.7,          0,          0,        1.3,        0.0,        0.0,     2783.9,     2783.9,     1571.6,        0.7,        0.0,        0.0,        0.0,        0.0,       1302,        270,       5168,       1572,       6739,        651,        135,       2348,        786,       3370,         29,          6,        115,         35,        151,         49,       20.0,         63,      547.6,      596.7
      60.060,     60.060,      0.115,       17.9,          0,          0,        1.1,        0.0,        0.0,     2832.4,     2832.4,     2340.7,        1.2,        0.0,        0.0,        0.0,        0.0,       2064,        276,       4519,       2341,       6860,       1032,        138,       2390,       1170,       3430,         49,          7,        108,         56,        164,         49,       20.0,         63,      919.6,      968.6
      61.060,     61.060,      0.120,       18.6,          0,          0,        0.4,        0.0,        0.0,     2033.4,     2033.4,     2523.3,        1.2,        0.0,        0.0,        0.0,        0.0,       2243,        280,       1702,       2523,       4226,       1121,        140,       1458,       1262,       2113,         56,          7,         42,         63,        105,         49,       20.0,         63,     1004.6,     1057.8
      62.060,     62.060,      0.125,       18.0,          0,          0,       -0.9,        0.0,        0.0,      158.0,      158.0,     1645.7,        0.6,        0.0,        0.0,        0.0,        0.0,       1369,        277,      -3524,       1646,      -1878,        684,        138,      -1378,        823,       -939,         33,          7,        -84,         40,        -45,         49,       20.0,         63,      580.1,      629.8
      63.060,     63.060,      0.130,       17.3,          0,          0,       -0.6,        0.0,        0.0,      142.6,      142.6,      754.0,        0.1,        0.0,        0.0,        0.0,        0.0,        481,        273,      -2660,        754,      -1906,        240,        137,      -1426,        377,       -953,         11,          6,        -61,         17,        -44,         49,       20.0,         63,      145.9,      197.9
      64.060,     64.060,      0.135,       16.8,          0,          0,       -0.5,        0.0,        0.0,      155.1,      155.1,      384.0,        0.0,        0.0,        0.0,        0.0,        0.0,        114,        270,      -2232,        384,      -1848,         57,        135,      -1156,        192,       -924,          3,          6,        -50,          9,        -41,         49,       20.0,         63,      -36.5,       21.0
      65.060,     65.060,      0.139,       16.3,          0,          0,       -0.5,        0.0,        0.0,      154.1,      154.1,      259.5,       -0.1,        0.0,        0.0,        0.0,        0.0,         -8,        267,      -2096,        260,      -1837,         -4,        134,      -1027,        130,       -918,          0,          6,        -45,          6,        -40,         49,       20.0,         63,     -101.4,      -35.7
      66.060,     66.060,      0.144,       15.8,          0,          0,       -0.5,        0.0,        0.0,      133.7,      133.7,      230.1,       -0.1,        0.0,        0.0,        0.0,        0.0,        -35,        265,      -2119,        230,      -1889,        -17,        132,       -971,        115,       -944,         -1,          6,        -45,          5,        -40,         49,       20.0,         63,     -114.8,      -49.1
      67.060,     67.060,      0.148,       15.4,          0,          0,       -0.4,        0.0,        0.0,      215.4,      215.4,      220.1,       -0.1,        0.0,        0.0,        0.0,        0.0,        -42,        263,      -1830,        220,      -1610,        -21,        131,       -885,        110,       -805,         -1,          5,        -38,          5,        -33,         49,       20.0,         63,     -116.4,      -55.1
      68.060,     68.060,      0.152,       15.3,          0,          0,        0.0,        0.0,        0.0,      846.5,      846.5,      385.2,        0.0,        0.0,        0.0,        0.0,        0.0,        123,        262,         69,        385,        455,         62,        131,       -207,        193,        227,          3,          5,          1,          8,          9,         49,       20.0,         63,      -32.1,       25.6
      69.060,     69.060,      0.157,       15.5,          0,          0,        0.4,        0.0,        0.0,     1409.6,     1409.6,      791.2,        0.2,        0.0,        0.0,        0.0,        0.0,        528,        263,       1496,        791,       2287,        264,        132,        490,        396,       1144,         11,          5,         31,         16,         47,         49,       20.0,         63,      170.2,      219.5
      70.060,     70.060,      0.161,       15.3,          0,          0,       -0.5,        0.0,        0.0,      408.9,      408.9,      955.9,        0.3,        0.0,        0.0,        0.0,        0.0,        694,        262,      -1932,        956,       -976,        347,        131,       -484,        478,       -488,         14,          5,        -39,         20,        -20,         49,       20.0,         63,      248.2,      303.1
      71.060,     71.060,      0.165,       14.8,          0,          0,       -0.6,        0.0,        0.0,      160.3,      160.3,      550.1,        0.0,        0.0,        0.0,        0.0,        0.0,        290,        260,      -2323,        550,      -1773,        145,        130,      -1102,        275,       -886,          6,          5,        -46,         11,        -35,         49,       20.0,         63,       51.4,      106.8
      72.060,     72.060,      0.169,       14.0,          0,          0,       -0.8,        0.0,        0.0,     -306.0,     -306.0,      189.3,       -0.1,        0.0,        0.0,        0.0,        0.0,        -68,        257,      -3465,        189,      -3275,        -34,        128,      -1536,         95,      -1638,         -1,          5,        -65,          4,        -61,         49,       20.0,         63,     -130.7,      -66.2
      73.060,     73.060,      0.173,       12.9,          0,          0,       -1.3,        0.0,        0.0,     -989.6,     -989.6,     -292.2,       -0.5,        0.0,        0.0,        0.0,        0.0,       -545,        253,      -5187,       -292,      -5480,       -272,        126,      -2384,       -146,      -2740,         -9,          4,        -89,         -5,        -94,         49,       20.0,         63,     -378.0,     -300.0
      74.060,     74.060,      0.176,       11.3,          0,          0,       -1.6,        0.0,        0.0,    -1653.8,    -1653.8,     -913.1,       -0.8,        0.0,        0.0,        0.0,        0.0,      -1160,        247,      -6701,       -913,      -7614,       -580,        123,      -3239,       -457,      -3807,        -17,          4,       -101,        -14,       -115,         49,       20.0,         63,     -689.9,     -609.1
      75.060,     75.060,      0.179,        9.8,          0,          0,       -1.3,        0.0,        0.0,    -1374.6,    -1374.6,    -1329.8,       -1.1,        0.0,        0.0,        0.0,        0.0,      -1570,        240,      -5343,      -1330,      -6673,       -785,        120,      -3033,       -665,      -3336,        -21,          3,        -70,        -17,        -88,         49,       20.0,         63,     -892.8,     -820.3
      76.060,     76.060,      0.182,        9.7,          0,          0,        0.1,        0.0,        0.0,      563.4,      563.4,     -782.3,       -0.7,        0.0,        0.0,        0.0,        0.0,      -1022,        239,        442,       -782,       -340,       -511,        120,       -202,       -391,       -170,        -13,          3,          6,        -10,         -4,         49,       20.0,         63,     -615.5,     -544.0
      77.060,     77.060,      0.184,        9.8,          0,          0,        0.2,        0.0,        0.0,      906.2,      906.2,       70.0,       -0.2,        0.0,        0.0,        0.0,        0.0,       -170,        240,        708,         70,        778,        -85,        120,        179,         35,        389,         -2,          3,          9,          1,         10,         49,       20.0,         63,     -179.9,     -120.3
      78.060,     78.060,      0.187,       10.4,          0,          0,        0.5,        0.0,        0.0,     1559.0,     1559.0,      914.1,        0.3,        0.0,        0.0,        0.0,        0.0,        671,        243,       1985,        914,       2899,        335,        122,       1143,        457,       1450,          9,          3,         27,         13,         40,         49,       20.0,         63,      236.8,      292.3
      79.060,     79.060,      0.190,       10.7,          0,          0,        0.3,        0.0,        0.0,     1394.9,     1394.9,     1267.4,        0.5,        0.0,        0.0,        0.0,        0.0,       1023,        245,       1090,       1267,       2357,        511,        122,        678,        634,       1178,         15,          3,         16,         18,         34,         49,       20.0,         63,      411.0,      461.4
      80.060,     80.060,      0.193,       10.9,          0,          0,        0.2,        0.0,        0.0,     1355.8,     1355.8,     1329.7,        0.5,        0.0,        0.0,        0.0,        0.0,       1084,        245,        895,       1330,       2225,        542,        123,        450,        665,       1112,         16,          4,         13,         19,         32,         49,       20.0,         63,      438.8,      493.7
      81.060,     81.060,      0.196,       10.9,          0,          0,       -0.1,        0.0,        0.0,      908.1,      908.1,     1260.7,        0.5,        0.0,        0.0,        0.0,        0.0,       1015,        245,       -499,       1261,        762,        508,        123,          2,        630,        381,         15,          4,         -7,         18,         11,         49,       20.0,         64,      406.9,      458.2
      82.060,     82.060,      0.199,       10.3,          0,          0,       -0.7,        0.0,        0.0,       31.7,       31.7,      770.5,        0.2,        0.0,        0.0,        0.0,        0.0,        527,        243,      -2859,        770,      -2089,        264,        122,      -1277,        385,      -1044,          7,          3,        -39,         11,        -29,         49,       20.0,         64,      167.7,      221.4
      83.060,     83.060,      0.202,        9.8,          0,          0,       -0.5,        0.0,        0.0,      191.7,      191.7,      335.5,        0.0,        0.0,        0.0,        0.0,        0.0,         95,        240,      -1892,        335,      -1556,         48,        120,      -1068,        168,       -778,          1,          3,        -25,          4,        -20,         49,       20.0,         64,      -45.3,       10.9
      84.060,     84.060,      0.205,       10.4,          0,          0,        1.0,        0.0,        0.0,     2115.6,     2115.6,      752.5,        0.2,        0.0,        0.0,        0.0,        0.0,        509,        243,       3965,        752,       4718,        255,        122,       1128,        376,       2359,          7,          3,         56,         10,         66,         49,       20.0,         64,      159.7,      211.9
